name,year,seller_type,transmission,owner,count_of_cars,avg_selling_price,min_selling_price,max_selling_price
Tata Indica DLE,2005,Individual,Manual,First Owner,1,100000.0,100000,100000
Tata Indica DLE,2006,Individual,Manual,Second Owner,1,45000.0,45000,45000
Tata Indica DLS,2005,Individual,Manual,First Owner,2,70000.0,70000,70000
Tata Indica DLS,2006,Individual,Manual,First Owner,1,55000.0,55000,55000
Tata Indica DLS,2006,Individual,Manual,Fourth & Above Owner,1,50000.0,50000,50000
Tata Indica DLS,2006,Individual,Manual,Second Owner,2,71000.0,57000,85000
Tata Indica DLX,2003,Individual,Manual,Second Owner,1,50000.0,50000,50000
Tata Indica GLS BS IV,2006,Individual,Manual,Second Owner,1,75000.0,75000,75000
Tata Indica GLS BS IV,2007,Individual,Manual,Second Owner,2,72500.0,60000,85000
Tata Indica GLS BS IV,2008,Individual,Manual,First Owner,2,75000.0,70000,80000
Tata Indica GLS BS IV,2008,Individual,Manual,Second Owner,1,80000.0,80000,80000
Tata Indica GLS BS IV,2008,Individual,Manual,Third Owner,2,80000.0,65000,95000
Tata Indica GLS BS IV,2009,Individual,Manual,First Owner,1,200000.0,200000,200000
Tata Indica GLS BS IV,2009,Individual,Manual,Second Owner,2,68000.0,68000,68000
Tata Indica GLS BS IV,2010,Individual,Manual,First Owner,1,99000.0,99000,99000
Tata Indica GLS BS IV,2010,Individual,Manual,Second Owner,1,75000.0,75000,75000
Tata Indica GLS BS IV,2010,Individual,Manual,Third Owner,2,82500.0,75000,90000
Tata Indica LSI,2002,Individual,Manual,First Owner,1,125000.0,125000,125000
Tata Indica LSI,2005,Individual,Manual,Third Owner,1,51111.0,51111,51111
Tata Indica LSI,2006,Individual,Manual,Second Owner,1,70000.0,70000,70000
Tata Indica LXI,2004,Individual,Manual,Second Owner,1,80000.0,80000,80000
Tata Indica V2 2001-2011 DLS BSIII,2009,Dealer,Manual,First Owner,1,90000.0,90000,90000
Tata Indica V2 DLS BSII,2010,Individual,Manual,Third Owner,1,75000.0,75000,75000
Tata Indica Vista Aqua 1.2 Safire BSIV,2010,Individual,Manual,First Owner,2,97000.0,97000,97000
Tata Indica Vista Aqua 1.3 Quadrajet,2009,Individual,Manual,Second Owner,1,85000.0,85000,85000
Tata Indica Vista Aqua 1.3 Quadrajet,2010,Individual,Manual,Second Owner,1,110000.0,110000,110000
Tata Indica Vista Aqua 1.3 Quadrajet,2011,Individual,Manual,Second Owner,1,160000.0,160000,160000
Tata Indica Vista Aqua 1.3 Quadrajet ABS BSIV,2012,Individual,Manual,Second Owner,1,198000.0,198000,198000
Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2011,Individual,Manual,First Owner,1,180000.0,180000,180000
Tata Indica Vista Aqua 1.4 TDI,2008,Individual,Manual,Third Owner,1,110000.0,110000,110000
Tata Indica Vista Aqua 1.4 TDI,2010,Individual,Manual,Second Owner,5,122000.0,100000,150000
Tata Indica Vista Aqua 1.4 TDI,2011,Individual,Manual,First Owner,1,90000.0,90000,90000
Tata Indica Vista Aqua TDI BSIII,2008,Individual,Manual,First Owner,1,80000.0,80000,80000
Tata Indica Vista Aqua TDI BSIII,2009,Individual,Manual,First Owner,3,130000.0,90000,150000
Tata Indica Vista Aqua TDI BSIII,2011,Individual,Manual,First Owner,2,120000.0,120000,120000
Tata Indica Vista Aura 1.2 Safire,2009,Individual,Manual,Second Owner,1,120000.0,120000,120000
Tata Indica Vista Aura 1.2 Safire,2010,Individual,Manual,Second Owner,1,100000.0,100000,100000
Tata Indica Vista Aura 1.3 Quadrajet,2009,Individual,Manual,Fourth & Above Owner,2,135000.0,135000,135000
Tata Indica Vista Aura 1.3 Quadrajet BSIV,2010,Individual,Manual,Second Owner,1,250000.0,250000,250000
Tata Indica Vista Aura Plus 1.3 Quadrajet,2012,Individual,Manual,Second Owner,2,200000.0,200000,200000
Tata Indica Vista Quadrajet 90 VX,2012,Dealer,Manual,First Owner,2,285000.0,285000,285000
Tata Indica Vista Quadrajet LS,2011,Individual,Manual,Second Owner,1,229999.0,229999,229999
Tata Indica Vista Quadrajet LS,2012,Individual,Manual,First Owner,3,180000.0,120000,300000
Tata Indica Vista Quadrajet LS,2012,Individual,Manual,Second Owner,2,150000.0,150000,150000
Tata Indica Vista Quadrajet LS,2014,Individual,Manual,Fourth & Above Owner,1,125000.0,125000,125000
Tata Indica Vista Quadrajet LX,2011,Individual,Manual,First Owner,2,133000.0,133000,133000
Tata Indica Vista Quadrajet LX,2011,Individual,Manual,Second Owner,1,149000.0,149000,149000
Tata Indica Vista Quadrajet LX,2012,Individual,Manual,First Owner,1,150000.0,150000,150000
Tata Indica Vista Quadrajet LX,2012,Individual,Manual,Third Owner,2,147500.0,120000,175000
Tata Indica Vista Quadrajet LX,2013,Individual,Manual,First Owner,1,180000.0,180000,180000
Tata Indica Vista Quadrajet VX,2011,Individual,Manual,First Owner,1,200000.0,200000,200000
Tata Indica Vista Quadrajet VX,2012,Individual,Manual,First Owner,2,185000.0,185000,185000
Tata Indica Vista Quadrajet VX,2012,Individual,Manual,Second Owner,1,130000.0,130000,130000
Tata Indica Vista Quadrajet VX,2013,Individual,Manual,First Owner,1,275000.0,275000,275000
Tata Indica Vista TDI LS,2010,Dealer,Manual,First Owner,1,170000.0,170000,170000
Tata Indica Vista TDI LS,2011,Dealer,Manual,First Owner,1,211000.0,211000,211000
Tata Indica Vista TDI LS,2011,Individual,Manual,Second Owner,1,120000.0,120000,120000
Tata Indica Vista TDI LS,2011,Individual,Manual,Third Owner,1,195000.0,195000,195000
Tata Indica Vista TDI LS,2013,Dealer,Manual,Second Owner,1,210000.0,210000,210000
Tata Indica Vista TDI LS,2013,Individual,Manual,Third Owner,1,150000.0,150000,150000
Tata Indica Vista TDI LS,2014,Individual,Manual,First Owner,1,250000.0,250000,250000
Tata Indica Vista TDI LX,2011,Individual,Manual,Second Owner,1,125000.0,125000,125000
Tata Indica Vista TDI LX,2013,Individual,Manual,First Owner,2,185000.0,185000,185000
Tata Indica Vista TDI LX,2015,Individual,Manual,Second Owner,1,350000.0,350000,350000
Tata Indica Vista Terra 1.4 TDI,2009,Individual,Manual,Second Owner,2,121500.0,93000,150000
Tata Indica Vista Terra 1.4 TDI,2010,Individual,Manual,First Owner,2,100000.0,100000,100000
Tata Indica Vista Terra 1.4 TDI,2011,Individual,Manual,First Owner,1,90000.0,90000,90000
Tata Indica Vista Terra Quadrajet 1.3L,2011,Individual,Manual,Third Owner,1,140000.0,140000,140000
Tata Indica Vista Terra Quadrajet 1.3L BS IV,2010,Individual,Manual,First Owner,1,85000.0,85000,85000
Tata Indica Vista Terra TDI BSIII,2009,Individual,Manual,First Owner,1,145000.0,145000,145000
Tata Indigo CR4,2010,Individual,Manual,Second Owner,1,150000.0,150000,150000
Tata Indigo CR4,2011,Individual,Manual,First Owner,2,140000.0,130000,150000
Tata Indigo CR4,2011,Individual,Manual,Second Owner,1,150000.0,150000,150000
Tata Indigo CR4,2012,Individual,Manual,First Owner,2,130000.0,130000,130000
Tata Indigo CR4,2012,Individual,Manual,Second Owner,1,200000.0,200000,200000
Tata Indigo CR4,2012,Individual,Manual,Third Owner,1,135000.0,135000,135000
Tata Indigo CR4,2013,Individual,Manual,First Owner,4,195000.0,170000,220000
Tata Indigo CS Emax CNG GLX,2014,Dealer,Manual,First Owner,1,185000.0,185000,185000
Tata Indigo CS LE (TDI) BS-III,2011,Individual,Manual,Fourth & Above Owner,1,95000.0,95000,95000
Tata Indigo CS LS (TDI) BS-III,2015,Individual,Manual,Second Owner,1,300000.0,300000,300000
Tata Indigo CS LX (TDI) BS-III,2015,Dealer,Manual,First Owner,2,225000.0,225000,225000
Tata Indigo CS eLS BS IV,2011,Individual,Manual,First Owner,1,180000.0,180000,180000
Tata Indigo CS eLX BS IV,2013,Individual,Manual,First Owner,1,175000.0,175000,175000
Tata Indigo Classic Dicor,2007,Individual,Manual,First Owner,1,100000.0,100000,100000
Tata Indigo Classic Dicor,2014,Individual,Manual,Third Owner,1,215000.0,215000,215000
Tata Indigo GLE BSIII,2008,Dealer,Manual,First Owner,1,110000.0,110000,110000
Tata Indigo GLS,2008,Individual,Manual,First Owner,1,130000.0,130000,130000
Tata Indigo GLS,2011,Individual,Manual,Second Owner,1,80000.0,80000,80000
Tata Indigo GLX,2006,Individual,Manual,Second Owner,2,87500.0,75000,100000
Tata Indigo GLX,2008,Individual,Manual,Third Owner,1,150000.0,150000,150000
Tata Indigo Grand Dicor,2013,Individual,Manual,First Owner,1,211000.0,211000,211000
Tata Indigo Grand Dicor,2014,Individual,Manual,First Owner,2,225000.0,225000,225000
Tata Indigo Grand Petrol,2014,Individual,Manual,First Owner,3,250000.0,250000,250000
Tata Indigo Grand Petrol,2014,Individual,Manual,Second Owner,3,240000.0,240000,240000
Tata Indigo LS,2007,Individual,Manual,Third Owner,1,55000.0,55000,55000
Tata Indigo LS,2008,Individual,Manual,First Owner,2,105000.0,105000,105000
Tata Indigo LS,2009,Individual,Manual,First Owner,1,100000.0,100000,100000
Tata Indigo LS,2010,Individual,Manual,Second Owner,2,205000.0,160000,250000
Tata Indigo LS,2012,Individual,Manual,First Owner,1,150000.0,150000,150000
Tata Indigo LS,2012,Individual,Manual,Second Owner,1,220000.0,220000,220000
Tata Indigo LS,2012,Individual,Manual,Third Owner,1,100000.0,100000,100000
Tata Indigo LS BSII,2012,Individual,Manual,First Owner,1,160000.0,160000,160000
Tata Indigo LS Dicor,2011,Individual,Manual,First Owner,1,220000.0,220000,220000
Tata Indigo LX,2009,Individual,Manual,Third Owner,1,130000.0,130000,130000
Tata Indigo LX,2011,Individual,Manual,Second Owner,2,140000.0,140000,140000
Tata Indigo LX,2012,Individual,Manual,First Owner,1,125000.0,125000,125000
Tata Indigo LX,2012,Individual,Manual,Second Owner,1,130000.0,130000,130000
Tata Indigo LX Dicor,2008,Individual,Manual,Third Owner,1,70000.0,70000,70000
Tata Indigo LX Dicor,2009,Individual,Manual,First Owner,2,130000.0,130000,130000
Tata Indigo TDI,2008,Individual,Manual,Third Owner,1,80000.0,80000,80000
Tata Indigo TDI,2009,Individual,Manual,Third Owner,1,100000.0,100000,100000
Tata Indigo TDI,2010,Individual,Manual,First Owner,1,150000.0,150000,150000
Tata Indigo TDI,2012,Individual,Manual,First Owner,1,200000.0,200000,200000
Tata Indigo TDI,2013,Individual,Manual,First Owner,3,163000.0,125000,182000
Tata Indigo TDI,2013,Individual,Manual,Second Owner,1,270000.0,270000,270000
Tata Manza Aqua Quadrajet BS IV,2010,Individual,Manual,First Owner,1,165000.0,165000,165000
Tata Manza Aqua Quadrajet BS IV,2012,Individual,Manual,First Owner,1,190000.0,190000,190000
Tata Manza Aura (ABS) Quadrajet BS IV,2010,Individual,Manual,Second Owner,1,200000.0,200000,200000
Tata Manza Aura (ABS) Quadrajet BS IV,2011,Individual,Manual,Second Owner,1,220000.0,220000,220000
Tata Manza Aura (ABS) Quadrajet BS IV,2012,Individual,Manual,Second Owner,2,237500.0,180000,295000
Tata Manza Aura (ABS) Safire BS IV,2010,Individual,Manual,Second Owner,2,130000.0,110000,150000
Tata Manza Aura Quadrajet,2009,Individual,Manual,Third Owner,1,185000.0,185000,185000
Tata Manza Aura Quadrajet BS IV,2011,Individual,Manual,Second Owner,1,260000.0,260000,260000
Tata Manza Aura Quadrajet BS IV,2012,Individual,Manual,Second Owner,1,250999.0,250999,250999
Tata Manza Aura Safire,2010,Individual,Manual,First Owner,2,200000.0,200000,200000
Tata Manza Aura Safire BS IV,2010,Individual,Manual,Second Owner,1,160000.0,160000,160000
Tata Manza Aura Safire BS IV,2013,Individual,Manual,First Owner,2,200000.0,200000,200000
Tata Manza Club Class Quadrajet90 EX,2012,Individual,Manual,First Owner,1,270000.0,270000,270000
Tata Manza Club Class Quadrajet90 LS,2014,Individual,Manual,First Owner,2,200000.0,200000,200000
Tata Manza Club Class Quadrajet90 LX,2013,Individual,Manual,First Owner,1,300000.0,300000,300000
Tata Manza Club Class Quadrajet90 VX,2013,Individual,Manual,First Owner,1,170000.0,170000,170000
Tata Manza ELAN Quadrajet BS IV,2011,Individual,Manual,Second Owner,1,165000.0,165000,165000
Tata Manza ELAN Quadrajet BS IV,2011,Individual,Manual,Third Owner,2,180000.0,180000,180000
Tata Nano CX,2014,Individual,Manual,First Owner,1,55000.0,55000,55000
Tata Nano CX SE,2013,Individual,Manual,Third Owner,1,75000.0,75000,75000
Tata Nano CX SE,2015,Dealer,Manual,First Owner,1,110000.0,110000,110000
Tata Nano Cx BSIII,2010,Individual,Manual,First Owner,1,70000.0,70000,70000
Tata Nano Cx BSIII,2014,Individual,Manual,Second Owner,2,45000.0,45000,45000
Tata Nano Cx BSIV,2011,Dealer,Manual,First Owner,1,75000.0,75000,75000
Tata Nano Cx BSIV,2012,Individual,Manual,Second Owner,1,75000.0,75000,75000
Tata Nano LX,2013,Individual,Manual,First Owner,2,59000.0,58000,60000
Tata Nano LX SE,2012,Dealer,Manual,First Owner,1,95000.0,95000,95000
Tata Nano LX SE,2012,Individual,Manual,Third Owner,1,35000.0,35000,35000
Tata Nano LX SE,2013,Individual,Manual,First Owner,1,72000.0,72000,72000
Tata Nano Lx,2010,Individual,Manual,First Owner,1,40000.0,40000,40000
Tata Nano Lx,2011,Individual,Manual,First Owner,6,102500.0,60000,120000
Tata Nano Lx BSIII,2011,Individual,Manual,Second Owner,1,65000.0,65000,65000
Tata Nano Lx BSIV,2010,Dealer,Manual,First Owner,2,75000.0,75000,75000
Tata Nano Lx BSIV,2012,Individual,Manual,First Owner,1,75000.0,75000,75000
Tata Nano Lx BSIV,2012,Individual,Manual,Second Owner,2,72500.0,45000,100000
Tata Nano STD,2013,Individual,Manual,Fourth & Above Owner,1,55000.0,55000,55000
Tata Nano Std,2011,Individual,Manual,First Owner,1,40000.0,40000,40000
Tata Nano Std BSII,2009,Individual,Manual,Third Owner,1,35000.0,35000,35000
Tata Nano Twist XE,2014,Dealer,Manual,First Owner,1,140000.0,140000,140000
Tata Nano Twist XE,2015,Individual,Manual,Second Owner,1,100000.0,100000,100000
Tata Nano Twist XT,2015,Individual,Manual,First Owner,2,77500.0,73000,82000
Tata Nano XM,2015,Individual,Manual,Second Owner,1,190000.0,190000,190000
Tata New Safari 3L Dicor LX 4x2,2008,Individual,Manual,First Owner,1,300000.0,300000,300000
Tata New Safari 4X2,2007,Individual,Manual,Second Owner,2,550000.0,550000,550000
Tata New Safari 4X4,2007,Dealer,Manual,Second Owner,1,199000.0,199000,199000
Tata New Safari 4X4 EX,2012,Individual,Manual,First Owner,1,550000.0,550000,550000
Tata New Safari DICOR 2.2 EX 4x2,2008,Individual,Manual,Second Owner,1,220000.0,220000,220000
Tata New Safari DICOR 2.2 EX 4x2,2009,Individual,Manual,Second Owner,1,204999.0,204999,204999
Tata New Safari DICOR 2.2 EX 4x2,2009,Individual,Manual,Third Owner,1,150000.0,150000,150000
Tata New Safari DICOR 2.2 EX 4x2,2010,Individual,Manual,First Owner,2,300000.0,250000,350000
Tata New Safari DICOR 2.2 EX 4x2,2010,Individual,Manual,Second Owner,3,243333.33333333334,180000,300000
Tata New Safari DICOR 2.2 EX 4x2,2011,Individual,Manual,Second Owner,2,404999.5,350000,459999
Tata New Safari DICOR 2.2 EX 4x2,2012,Dealer,Manual,First Owner,2,350000.0,350000,350000
Tata New Safari DICOR 2.2 EX 4x2,2012,Individual,Manual,Second Owner,1,320000.0,320000,320000
Tata New Safari DICOR 2.2 EX 4x4,2009,Individual,Manual,Second Owner,1,250000.0,250000,250000
Tata New Safari DICOR 2.2 GX 4x2,2011,Individual,Manual,Second Owner,1,320000.0,320000,320000
Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,Individual,Manual,First Owner,2,320000.0,320000,320000
Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,Individual,Manual,Second Owner,3,330000.0,270000,450000
Tata New Safari DICOR 2.2 VX 4x2,2010,Individual,Manual,First Owner,1,210000.0,210000,210000
Tata New Safari DICOR 2.2 VX 4x4,2012,Individual,Manual,First Owner,1,450000.0,450000,450000
Tata New Safari Dicor EX 4X2 BS IV,2012,Individual,Manual,Fourth & Above Owner,1,280000.0,280000,280000
Tata Nexon 1.2 Revotron XM,2018,Individual,Manual,First Owner,2,500000.0,430000,570000
Tata Nexon 1.2 Revotron XZ Plus,2019,Individual,Manual,First Owner,1,715000.0,715000,715000
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2017,Individual,Manual,First Owner,2,750000.0,750000,750000
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018,Individual,Manual,First Owner,2,775000.0,775000,775000
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2019,Individual,Manual,First Owner,1,800000.0,800000,800000
Tata Nexon 1.5 Revotorq XM,2019,Individual,Manual,First Owner,1,800000.0,800000,800000
Tata Nexon 1.5 Revotorq XZ,2017,Dealer,Manual,First Owner,1,925000.0,925000,925000
Tata Nexon 1.5 Revotorq XZ,2019,Individual,Manual,First Owner,1,800000.0,800000,800000
Tata Safari DICOR 2.2 EX 4x2,2013,Individual,Manual,First Owner,1,380000.0,380000,380000
Tata Safari Storme EX,2013,Dealer,Manual,First Owner,1,450000.0,450000,450000
Tata Safari Storme EX,2013,Individual,Manual,Third Owner,1,430000.0,430000,430000
Tata Safari Storme EX,2014,Individual,Manual,First Owner,1,550000.0,550000,550000
Tata Safari Storme EX,2019,Individual,Manual,First Owner,1,1250000.0,1250000,1250000
Tata Safari Storme VX,2013,Individual,Manual,First Owner,1,360000.0,360000,360000
Tata Safari Storme VX,2015,Individual,Manual,First Owner,1,500000.0,500000,500000
Tata Safari Storme VX,2016,Individual,Manual,First Owner,1,1000000.0,1000000,1000000
Tata Safari Storme VX Varicor 400,2016,Individual,Manual,First Owner,2,869999.0,869999,869999
Tata Safari Storme VX Varicor 400,2018,Individual,Manual,First Owner,2,1085000.0,1085000,1085000
Tata Spacio SA 6 Seater,2009,Individual,Manual,First Owner,1,210000.0,210000,210000
Tata Sumo GX TC 7 Str BSIII,2006,Individual,Manual,Second Owner,3,115999.0,115999,115999
Tata Sumo GX TC 8 Str,2010,Individual,Manual,Second Owner,1,220000.0,220000,220000
Tata Sumo Gold EX,2013,Individual,Manual,Second Owner,1,250000.0,250000,250000
Tata Sumo Gold EX,2016,Individual,Manual,First Owner,1,509999.0,509999,509999
Tata Sumo Gold EX BSIII,2015,Individual,Manual,First Owner,1,399000.0,399000,399000
Tata Sumo Gold EX BSIII,2016,Individual,Manual,First Owner,1,500000.0,500000,500000
Tata Sumo LX,2009,Individual,Manual,First Owner,1,100000.0,100000,100000
Tata Sumo SE Plus BSIII,2002,Individual,Manual,First Owner,1,100000.0,100000,100000
Tata Sumo Victa CX 7/9 Str BSII,2012,Individual,Manual,Second Owner,1,320000.0,320000,320000
Tata Sumo Victa EX 7/9 Str BSII,2009,Individual,Manual,First Owner,1,130000.0,130000,130000
Tata Tiago 1.05 Revotorq XE,2016,Dealer,Manual,First Owner,2,380500.0,380000,381000
Tata Tiago 1.05 Revotorq XM,2017,Individual,Manual,First Owner,2,260000.0,260000,260000
Tata Tiago 1.05 Revotorq XT Option,2017,Individual,Manual,First Owner,1,450000.0,450000,450000
Tata Tiago 1.05 Revotorq XZ Plus,2018,Individual,Manual,First Owner,1,400000.0,400000,400000
Tata Tiago 1.2 Revotron XE,2016,Individual,Manual,First Owner,1,300000.0,300000,300000
Tata Tiago 1.2 Revotron XE,2017,Individual,Manual,First Owner,1,300000.0,300000,300000
Tata Tiago 1.2 Revotron XE,2019,Individual,Manual,First Owner,1,425000.0,425000,425000
Tata Tiago 1.2 Revotron XT,2017,Individual,Manual,First Owner,1,370000.0,370000,370000
Tata Tiago 1.2 Revotron XT,2018,Individual,Manual,First Owner,1,420000.0,420000,420000
Tata Tiago 1.2 Revotron XTA,2018,Individual,Automatic,First Owner,1,426000.0,426000,426000
Tata Tiago 1.2 Revotron XZ,2018,Individual,Manual,First Owner,4,439750.0,360000,539000
Tata Tiago 1.2 Revotron XZ,2019,Individual,Manual,First Owner,2,482000.0,425000,539000
Tata Tiago 1.2 Revotron XZA,2019,Individual,Automatic,Second Owner,1,350000.0,350000,350000
Tata Tiago 2019-2020 XE Diesel,2016,Dealer,Manual,First Owner,1,385000.0,385000,385000
Tata Tiago 2019-2020 XZ,2019,Individual,Manual,First Owner,1,450000.0,450000,450000
Tata Tiago NRG Petrol,2019,Individual,Manual,First Owner,2,562500.0,550000,575000
Tata Tiago XT,2016,Dealer,Manual,First Owner,1,335000.0,335000,335000
